DriverNumber,Driver,Team,GridPosition,Q1_time,Q2_time,Q3_time,Best_Quali_Time,FP1_AvgLapTime,FP1_StdLapTime,FP1_BestLapTime,FP1_LapCount,FP1_AvgSpeedI1,FP1_AvgSpeedI2,FP1_AvgSpeedFL,FP1_AvgSpeedST,FP2_AvgLapTime,FP2_StdLapTime,FP2_BestLapTime,FP2_LapCount,FP2_AvgSpeedI1,FP2_AvgSpeedI2,FP2_AvgSpeedFL,FP2_AvgSpeedST,FP3_AvgLapTime,FP3_StdLapTime,FP3_BestLapTime,FP3_LapCount,FP3_AvgSpeedI1,FP3_AvgSpeedI2,FP3_AvgSpeedFL,FP3_AvgSpeedST,RacePosition,RaceTime,Status,Year,Event
27,HUL,Haas F1 Team,13.0,71.832,71.215,,71.215,100.189071,22.191695,73.563,14.0,236.5,230.57142857142858,293.2,254.53846153846155,94.646857,20.960296,73.296,7.0,228.28571428571428,223.0,289.6666666666667,258.0,82.354,,82.354,1.0,282.0,269.0,298.0,234.0,11.0,19.214,Lapped,2024,Dutch Grand Prix
20,MAG,Haas F1 Team,14.0,71.63,71.295,,71.295,101.0926,24.227209,73.597,10.0,251.77777777777777,220.8,307.0,259.0,89.3337,24.368222,71.43,30.0,246.80769230769232,251.3,287.6296296296296,283.07142857142856,86.12125,6.3106539999999995,80.45,4.0,266.5,260.0,291.5,243.75,18.0,65.707,Lapped,2024,Dutch Grand Prix
3,RIC,RB,15.0,71.943,,,71.943,97.849666,17.306571,76.231,12.0,236.66666666666666,231.66666666666666,274.22222222222223,248.25,85.368592,16.550936,71.63,27.0,253.57692307692307,247.37037037037038,298.7083333333333,295.2916666666667,92.1405,9.485837,85.433,2.0,257.5,247.5,288.5,238.5,12.0,21.067,Lapped,2024,Dutch Grand Prix
31,OCO,Alpine,16.0,71.995,,,71.995,90.811916,15.112371,75.796,12.0,246.54545454545453,240.08333333333334,312.3,248.91666666666666,85.429551,16.58721,72.061,29.0,260.5,242.3448275862069,302.11538461538464,283.3703703703704,81.643,,81.643,1.0,282.0,267.0,296.0,266.0,15.0,46.878,Lapped,2024,Dutch Grand Prix
77,BOT,Kick Sauber,17.0,72.168,,,72.168,,,,,,,,,85.080379,12.378201,72.206,29.0,262.7037037037037,242.17241379310346,288.0,283.0,82.968,2.563969,81.155,2.0,274.0,260.5,284.0,268.5,19.0,3.248,Lapped,2024,Dutch Grand Prix
24,ZHO,Kick Sauber,18.0,73.261,,,73.261,97.606909,20.40795,73.965,11.0,247.8181818181818,224.0,282.875,239.8181818181818,89.204,20.528566,71.934,30.0,254.76666666666668,244.93333333333334,290.84,279.7037037037037,83.24,,83.24,1.0,269.0,263.0,287.0,235.0,20.0,36.019,Lapped,2024,Dutch Grand Prix
2,SAR,Williams,20.0,,,,,101.000888,20.703884,75.605,9.0,250.44444444444446,237.88888888888889,251.0,256.625,86.341103,16.084601,71.818,29.0,248.0,245.75862068965517,289.64,288.96,84.2825,1.4078490000000001,83.287,2.0,271.0,259.5,283.0,254.5,16.0,64.539,Lapped,2024,Dutch Grand Prix
4,NOR,McLaren,1.0,79.911,79.727,79.327,79.327,102.364818,22.565365,81.917,22.0,282.4761904761905,282.45454545454544,298.05555555555554,296.22727272727275,97.70855,21.153542,80.741,20.0,279.7647058823529,294.15,291.5,299.5,107.5831,25.543261,80.262,10.0,259.7,262.5,263.4,274.8,3.0,6.153,Finished,2024,Italian Grand Prix
81,PIA,McLaren,2.0,80.076,79.808,79.436,79.436,103.160368,21.216677,82.199,19.0,285.8421052631579,276.10526315789474,290.2,286.1578947368421,95.920714,17.27918,80.858,21.0,293.5,298.23809523809524,294.0,285.2631578947368,103.9876,21.001559,80.252,10.0,272.1,280.3,268.6666666666667,272.9,2.0,2.664,Finished,2024,Italian Grand Prix
63,RUS,Mercedes,3.0,80.169,79.877,79.44,79.44,,,,,,,,,92.238666,17.337183,81.086,15.0,295.4166666666667,310.2,292.2857142857143,312.8,91.4682,16.638918,80.21,15.0,292.0,304.3333333333333,290.0833333333333,310.06666666666666,7.0,39.715,Finished,2024,Italian Grand Prix
16,LEC,Ferrari,4.0,80.074,80.007,79.461,79.461,100.410937,21.975725,81.904,16.0,288.5,283.6875,292.0,293.75,97.057,23.316152,80.892,20.0,286.77777777777777,295.65,297.44444444444446,296.35,112.447176,25.868311,80.226,17.0,249.05882352941177,253.2941176470588,285.9166666666667,270.8235294117647,1.0,4480.727,Finished,2024,Italian Grand Prix
55,SAI,Ferrari,5.0,80.149,79.799,79.467,79.467,105.829944,21.64886,82.126,18.0,276.44444444444446,274.8333333333333,283.8,286.27777777777777,100.210619,23.286407,80.841,21.0,294.10526315789474,283.3333333333333,295.0625,298.35,113.104733,28.737557,80.463,15.0,268.8,258.2,293.5,256.1333333333333,4.0,15.621,Finished,2024,Italian Grand Prix
44,HAM,Mercedes,6.0,80.477,79.641,79.513,79.513,100.28270499999999,22.81115,82.214,17.0,296.8235294117647,287.94117647058823,277.2857142857143,302.2,93.644352,21.182406,80.738,17.0,299.8235294117647,305.7647058823529,293.26666666666665,309.0,100.9368,27.327515,80.117,10.0,295.0,299.1,310.125,295.8,5.0,22.82,Finished,2024,Italian Grand Prix
1,VER,Red Bull Racing,7.0,80.226,79.662,80.022,79.662,110.63723,28.645069,81.676,13.0,241.0,261.46153846153845,280.3333333333333,276.84615384615387,96.870736,19.488546,81.61,19.0,285.8125,282.5263157894737,275.29411764705884,295.2631578947368,95.358555,20.672006,80.368,18.0,284.3888888888889,290.6111111111111,290.26666666666665,286.8888888888889,6.0,37.932,Finished,2024,Italian Grand Prix
11,PER,Red Bull Racing,8.0,80.598,80.216,80.062,80.062,109.000533,28.866994,82.311,15.0,255.92857142857142,268.6,266.38461538461536,263.8666666666667,94.645909,15.632226,81.678,11.0,290.90909090909093,304.90909090909093,281.625,316.72727272727275,99.035055,22.876157,81.287,18.0,293.1764705882353,272.05555555555554,282.42857142857144,304.27777777777777,8.0,54.148,Finished,2024,Italian Grand Prix
23,ALB,Williams,9.0,80.542,80.314,80.299,80.299,100.8745,21.127848,82.22,20.0,283.2631578947368,294.0,292.3125,298.6,92.592263,13.635182,81.592,19.0,303.63157894736844,310.6842105263158,288.52941176470586,318.7368421052632,107.54609,24.101558,80.596,11.0,253.27272727272728,260.09090909090907,267.85714285714283,263.1818181818182,9.0,67.456,Finished,2024,Italian Grand Prix
27,HUL,Haas F1 Team,10.0,80.781,80.411,80.339,80.339,99.303833,18.024837,83.157,18.0,286.55555555555554,276.77777777777777,285.14285714285717,289.11764705882354,100.85235,22.787395,81.14,20.0,280.05882352941177,293.0,290.3333333333333,290.3333333333333,101.916357,26.360833,80.943,14.0,272.38461538461536,274.42857142857144,288.4,281.2142857142857,17.0,30.87,Lapped,2024,Italian Grand Prix
14,ALO,Aston Martin,11.0,80.617,80.421,,80.421,101.100916,21.043459,82.315,12.0,292.45454545454544,289.0833333333333,305.85714285714283,279.1666666666667,98.569578,19.733991,81.316,19.0,294.27777777777777,304.8421052631579,287.875,288.3888888888889,108.132153,25.109384,80.968,13.0,286.46153846153845,289.0769230769231,267.0,292.0,11.0,68.495,Finished,2024,Italian Grand Prix
3,RIC,RB,12.0,80.901,80.479,,80.479,102.5655,24.555577,82.605,16.0,259.61538461538464,293.0625,288.1666666666667,297.8125,101.081888,22.53758,81.3,18.0,286.1111111111111,296.44444444444446,288.8333333333333,307.77777777777777,105.71223,24.640853,81.077,13.0,277.9166666666667,284.15384615384613,282.0,291.3076923076923,13.0,93.452,Finished,2024,Italian Grand Prix
20,MAG,Haas F1 Team,13.0,80.856,80.698,,80.698,98.780266,21.609246,82.572,15.0,296.6666666666667,286.53333333333336,285.3333333333333,307.93333333333334,103.819833,26.927993,81.499,6.0,279.1666666666667,268.0,309.5,265.1666666666667,89.673153,12.288868,81.208,13.0,302.84615384615387,308.84615384615387,307.1818181818182,310.61538461538464,10.0,68.302,Finished,2024,Italian Grand Prix
10,GAS,Alpine,14.0,80.748,80.738,,80.738,104.758941,23.629391,82.763,17.0,276.70588235294116,275.70588235294116,282.93333333333334,294.75,106.241055,23.74969,81.819,18.0,258.8235294117647,278.5,272.53333333333336,296.0625,110.8162,27.074075,81.155,15.0,244.8,268.8666666666667,280.3333333333333,285.53333333333336,15.0,18.344,Lapped,2024,Italian Grand Prix
31,OCO,Alpine,15.0,80.764,80.766,,80.764,109.097882,22.246719,82.88,17.0,244.76470588235293,265.1764705882353,282.0,268.75,102.322062,20.921537999999998,81.867,16.0,282.3125,295.1875,290.1818181818182,282.125,109.9258,26.84368,81.258,15.0,272.6,266.6666666666667,284.22222222222223,252.0,14.0,12.659,Lapped,2024,Italian Grand Prix
22,TSU,RB,16.0,80.945,,,80.945,103.060058,21.750031,82.714,17.0,270.0625,283.29411764705884,292.35714285714283,285.3529411764706,104.8335,24.670136,81.735,14.0,286.2857142857143,277.2142857142857,276.1,298.64285714285717,109.9358,25.232539,81.141,10.0,263.4,260.2,268.0,271.3,20.0,,Retired,2024,Italian Grand Prix
18,STR,Aston Martin,17.0,81.013,,,81.013,108.804562,23.985941,82.864,16.0,261.8,278.1875,283.2307692307692,259.9375,102.915636,23.953135,81.363,22.0,273.5238095238095,288.54545454545456,294.8888888888889,275.0952380952381,111.554333,25.578106,81.157,15.0,256.06666666666666,286.4,272.14285714285717,261.93333333333334,19.0,43.508,Lapped,2024,Italian Grand Prix
43,COL,Williams,18.0,81.061,,,81.061,101.399631,21.759596,82.88,19.0,266.27777777777777,290.5263157894737,306.53333333333336,278.94444444444446,107.590312,28.09789,81.784,16.0,258.0,261.9375,293.3333333333333,300.06666666666666,109.0535,27.169205,80.905,10.0,280.1,270.7,262.8,286.0,12.0,81.308,Finished,2024,Italian Grand Prix
77,BOT,Kick Sauber,19.0,81.101,,,81.101,103.236235,21.82386,82.127,17.0,282.1333333333333,276.88235294117646,301.5,277.0,100.443809,19.714849,81.461,21.0,287.85,294.76190476190476,293.1578947368421,290.9047619047619,116.5075,27.433851,81.357,16.0,282.75,265.875,285.8,256.875,16.0,27.211,Lapped,2024,Italian Grand Prix
24,ZHO,Kick Sauber,20.0,81.445,,,81.445,97.273142,20.175655,82.854,14.0,299.92857142857144,302.92857142857144,283.09090909090907,302.0,103.4735,24.520296,82.223,22.0,272.0,293.59090909090907,289.3157894736842,279.95454545454544,111.075083,24.742975,82.035,12.0,264.5,285.25,250.0,266.1666666666667,18.0,40.055,Lapped,2024,Italian Grand Prix
16,LEC,Ferrari,1.0,102.775,102.056,101.365,101.365,116.487333,14.489044,106.608,6.0,183.16666666666666,190.66666666666666,330.0,307.8333333333333,119.90375,15.554593,103.484,16,192.0,187.25,330.5,309.75,122.5365,20.80688,102.527,8.0,185.28571428571428,206.875,323.4,307.0,2.0,10.91,Finished,2024,Azerbaijan Grand Prix
81,PIA,McLaren,2.0,103.033,102.598,101.686,101.686,116.5661,11.91744,106.282,10.0,183.7,196.2,331.6666666666667,309.7,110.686312,5.816277,103.983,16,191.46666666666667,208.125,327.57142857142856,314.5,119.99,18.949605,102.749,7.0,183.0,208.0,286.5,285.42857142857144,1.0,5578.007,Finished,2024,Azerbaijan Grand Prix
55,SAI,Ferrari,3.0,103.357,102.503,101.805,101.805,116.735,14.677455,106.173,10.0,184.3,201.3,332.9,308.4,118.808529,15.450241,103.95,17,194.5,193.8235294117647,315.7142857142857,306.94117647058823,124.617625,18.168845,102.968,8.0,192.375,170.875,271.42857142857144,274.5,18.0,,Retired,2024,Azerbaijan Grand Prix
11,PER,Red Bull Racing,4.0,103.213,102.263,101.813,101.813,117.303285,16.705112,105.922,7.0,184.85714285714286,208.71428571428572,336.5,309.7142857142857,115.181555,12.00576,103.49,18,197.47058823529412,202.72222222222223,328.06666666666666,308.77777777777777,120.186,17.931502000000002,103.024,8.0,183.75,207.375,301.5,298.5,17.0,,Retired,2024,Azerbaijan Grand Prix
63,RUS,Mercedes,5.0,103.139,102.329,101.874,101.874,116.603444,11.79715,106.516,9.0,179.22222222222223,198.55555555555554,304.6666666666667,299.0,108.926166,2.5245379999999997,104.536,12,197.41666666666666,216.0,328.8181818181818,316.8333333333333,118.5926,13.984451,102.514,10.0,191.9,201.4,337.375,310.1,3.0,31.328,Finished,2024,Azerbaijan Grand Prix
1,VER,Red Bull Racing,6.0,103.097,102.042,102.023,102.023,115.366444,16.871985,105.546,9.0,200.0,214.33333333333334,336.625,305.6666666666667,121.476421,16.85641,104.029,19,191.1578947368421,196.10526315789474,323.0,304.6842105263158,119.191333,16.85579,102.862,9.0,192.66666666666666,205.0,298.14285714285717,303.6666666666667,5.0,77.098,Finished,2024,Azerbaijan Grand Prix
44,HAM,Mercedes,7.0,103.089,102.765,102.289,102.289,122.054666,13.459165,105.859,9.0,179.55555555555554,178.375,325.3333333333333,303.6666666666667,115.018,14.679437,103.55,13,198.84615384615384,194.53846153846155,320.7,307.0769230769231,121.402142,17.623621,103.301,7.0,184.0,185.0,339.4,299.2857142857143,9.0,92.401,Finished,2024,Azerbaijan Grand Prix
14,ALO,Aston Martin,8.0,103.472,102.426,102.369,102.369,124.273,16.916091,106.452,11.0,170.8181818181818,176.9090909090909,338.1111111111111,314.09090909090907,116.355263,12.645744,104.683,19,184.31578947368422,188.10526315789474,328.94444444444446,311.3157894736842,126.559222,20.887188,103.474,9.0,178.66666666666666,181.77777777777777,325.6,301.22222222222223,6.0,85.468,Finished,2024,Azerbaijan Grand Prix
43,COL,Williams,9.0,103.138,102.473,102.53,102.473,111.475,4.670998,107.901,5.0,194.0,207.2,337.4,316.8,115.966388,11.690548,104.749,18,188.61111111111111,192.22222222222223,327.6875,310.1666666666667,113.870285,12.345377,103.238,7.0,196.14285714285714,219.57142857142858,339.4,314.0,8.0,89.541,Finished,2024,Azerbaijan Grand Prix
23,ALB,Williams,10.0,102.899,102.84,102.859,102.84,120.315571,15.376395,107.955,7.0,182.85714285714286,191.85714285714286,333.5,309.2857142857143,118.46415,14.218238,104.737,20,180.85,199.45,331.3125,310.35,116.757,17.343925,103.194,6.0,188.5,212.0,336.0,309.6666666666667,7.0,87.396,Finished,2024,Azerbaijan Grand Prix
50,BEA,Haas F1 Team,11.0,103.471,102.968,,102.968,111.86909,3.239936,106.973,11.0,190.9090909090909,203.0909090909091,325.3636363636364,308.54545454545456,114.579333,11.5088,104.547,18,195.66666666666666,203.88888888888889,308.8,303.22222222222223,,,,,,,,,10.0,93.127,Finished,2024,Azerbaijan Grand Prix
22,TSU,RB,12.0,103.337,103.035,,103.035,115.909818,10.649041,107.708,11.0,190.54545454545453,187.0909090909091,329.8181818181818,302.45454545454544,112.649437,8.960051,104.645,16,189.0,203.0,324.93333333333334,311.0,128.795875,21.390956,103.503,8.0,178.0,185.625,274.5,282.125,20.0,,Retired,2024,Azerbaijan Grand Prix
27,HUL,Haas F1 Team,13.0,103.101,103.191,,103.101,119.911916,13.411609,107.135,12.0,170.91666666666666,191.25,314.4,300.25,116.299611,12.386881,104.475,18,185.16666666666666,192.72222222222223,308.9375,307.55555555555554,122.995125,18.866697,104.164,8.0,194.5,185.5,288.8333333333333,296.875,11.0,93.465,Finished,2024,Azerbaijan Grand Prix
18,STR,Aston Martin,14.0,103.37,103.404,,103.37,118.67775,12.316191,107.184,8.0,188.0,193.125,338.0,311.625,120.456944,14.499886,104.093,18,175.55555555555554,184.05555555555554,312.0,309.1666666666667,128.32475,18.697788,103.571,12.0,170.33333333333334,176.16666666666666,294.77777777777777,299.4166666666667,19.0,,Retired,2024,Azerbaijan Grand Prix
3,RIC,RB,15.0,103.547,,,103.547,118.063769,12.337953,106.687,13.0,182.23076923076923,194.6153846153846,321.9230769230769,302.3076923076923,112.539882,6.58261,105.056,17,189.88235294117646,198.41176470588235,324.6,307.52941176470586,122.7535,16.545131,103.87,10.0,188.88888888888889,202.4,287.375,292.9,13.0,146.907,Finished,2024,Azerbaijan Grand Prix
10,GAS,Alpine,15.0,,103.179,,103.179,118.5135,11.239044,108.712,14.0,177.64285714285714,190.07142857142858,314.0769230769231,301.2857142857143,115.4105,12.203474,105.391,16,188.4,208.0,305.0,306.875,116.310285,14.433185,103.876,7.0,192.0,197.85714285714286,336.8,310.7142857142857,12.0,117.189,Finished,2024,Azerbaijan Grand Prix
4,NOR,McLaren,16.0,103.609,,,103.609,113.768555,12.58094,106.027,9.0,193.66666666666666,207.44444444444446,296.1111111111111,307.0,115.83195,12.287289,105.156,20,190.7,200.2,309.7647058823529,306.8,112.143,11.617414,102.737,5.0,206.0,218.2,311.25,303.2,4.0,36.143,Finished,2024,Azerbaijan Grand Prix
77,BOT,Kick Sauber,17.0,103.618,,,103.618,125.084909,15.504362,107.64,11.0,180.54545454545453,169.54545454545453,302.44444444444446,298.3636363636364,118.31435,13.428905,104.785,20,184.55,193.6,307.55555555555554,303.7,124.395375,17.82774,104.187,8.0,178.625,188.5,273.8,294.875,16.0,25.395,Lapped,2024,Azerbaijan Grand Prix
24,ZHO,Kick Sauber,18.0,104.246,,,104.246,123.501777,17.417103,109.052,9.0,166.0,166.22222222222223,300.0,297.22222222222223,122.284684,14.747748,105.947,19,175.1578947368421,185.3684210526316,327.9375,303.0,123.876666,18.972694,104.869,9.0,177.55555555555554,180.66666666666666,296.14285714285717,292.77777777777777,14.0,148.841,Finished,2024,Azerbaijan Grand Prix
31,OCO,Alpine,19.0,104.504,,,104.504,,,,,,,,,118.816777,14.383871,105.81,18,181.44444444444446,197.83333333333334,327.4,310.27777777777777,,,,,,,,,15.0,21.344,Lapped,2024,Azerbaijan Grand Prix
4,NOR,McLaren,1.0,90.002,90.007,89.525,89.525,103.902055,14.411563,91.839,18,281.6875,245.33333333333334,235.13333333333333,272.0,107.969318,17.453827,90.727,22,270.0,248.22727272727272,237.05882352941177,274.8333333333333,108.214666,21.20501,89.646,9,275.22222222222223,233.88888888888889,222.0,261.3333333333333,1.0,6052.571,Finished,2024,Singapore Grand Prix
1,VER,Red Bull Racing,2.0,90.157,89.68,89.728,89.68,106.255642,17.643375,92.097,14,275.07142857142856,249.28571428571428,228.66666666666666,271.14285714285717,107.436111,17.080505,92.021,18,267.94444444444446,244.0,233.92857142857142,266.52941176470586,107.9569,18.381294,90.54,10,276.4,247.1,229.14285714285714,254.0,2.0,20.945,Finished,2024,Singapore Grand Prix
44,HAM,Mercedes,3.0,90.393,89.929,89.841,89.841,104.898166,16.164088,92.679,18,275.47058823529414,248.5,230.4,276.94117647058823,104.457111,13.323467,91.709,18,275.88235294117646,248.88888888888889,230.73333333333332,268.625,105.8444,20.112727,90.864,10,278.9,245.8,229.625,265.8,6.0,85.248,Finished,2024,Singapore Grand Prix
63,RUS,Mercedes,4.0,90.811,90.153,89.867,89.867,103.376222,11.860291,93.334,18,281.0625,257.77777777777777,232.0625,274.1666666666667,99.451125,7.004859,91.488,16,294.375,254.75,246.85714285714286,285.93333333333334,110.6826,22.816647,90.125,10,276.55555555555554,241.4,226.5,285.8888888888889,4.0,61.04,Finished,2024,Singapore Grand Prix
81,PIA,McLaren,5.0,90.258,89.64,89.953,89.64,111.594818,18.70158,92.369,22,264.0,242.86363636363637,234.42105263157896,272.57894736842104,112.798,19.878669,91.474,22,261.85714285714283,232.36363636363637,233.6875,274.25,110.6552,22.227256,90.431,10,278.0,237.0,221.5,264.8,3.0,41.823,Finished,2024,Singapore Grand Prix
27,HUL,Haas F1 Team,6.0,90.724,90.15,90.115,90.115,111.428842,20.494844,93.797,19,261.7894736842105,243.10526315789474,231.42857142857142,261.47058823529414,103.759105,14.369859,91.667,19,285.2352941176471,254.73684210526315,232.4375,277.5882352941176,109.042555,18.014485,91.187,9,295.3333333333333,237.77777777777777,223.57142857142858,272.1111111111111,9.0,3.14,Lapped,2024,Singapore Grand Prix
14,ALO,Aston Martin,7.0,90.684,90.45,90.214,90.214,106.938631,15.720754,92.61,19,282.05555555555554,255.78947368421052,235.3125,277.55555555555554,107.788611,18.360554,91.75,18,274.1111111111111,243.66666666666666,235.8125,260.25,112.851,22.891624,91.082,14,271.85714285714283,250.42857142857142,225.91666666666666,253.28571428571428,8.0,0.873,Lapped,2024,Singapore Grand Prix
22,TSU,RB,8.0,90.716,90.289,90.354,90.289,108.509722,18.749375,92.263,18,272.88235294117646,255.66666666666666,232.3125,264.375,105.175428,14.385477999999999,91.468,21,279.42857142857144,251.33333333333334,236.57894736842104,267.0,112.911,24.235134,91.114,9,276.22222222222223,250.77777777777777,229.375,253.33333333333334,12.0,8.792,Lapped,2024,Singapore Grand Prix
16,LEC,Ferrari,9.0,90.786,89.747,,89.747,102.854,16.147682,91.763,15,289.5,250.33333333333334,247.83333333333334,275.1333333333333,107.448809,18.948806,90.785,21,276.23809523809524,235.0952380952381,233.0,262.36842105263156,112.173153,22.158974,90.559,13,268.7692307692308,234.0,238.4,266.0769230769231,5.0,62.43,Finished,2024,Singapore Grand Prix
55,SAI,Ferrari,10.0,90.67,90.108,,90.108,108.318444,19.868097,91.952,18,269.05555555555554,246.72222222222223,233.73333333333332,265.70588235294116,104.615166,13.962902,91.356,18,282.375,245.77777777777777,238.4375,286.88235294117646,105.528181,21.389084,90.807,11,292.8181818181818,254.0,246.33333333333334,274.8181818181818,7.0,96.039,Finished,2024,Singapore Grand Prix
23,ALB,Williams,11.0,90.679,90.474,,90.474,107.791166,19.76068,92.451,18,262.29411764705884,251.33333333333334,236.625,270.1764705882353,107.453473,18.498431,91.65,19,269.75,254.10526315789474,233.93333333333334,271.4,112.173,20.612596,90.949,7,279.0,248.0,206.75,269.0,20.0,,Retired,2024,Singapore Grand Prix
43,COL,Williams,12.0,90.704,90.481,,90.481,113.10595,23.102874,92.618,20,269.0,240.6,249.35294117647058,271.63157894736844,111.285,19.461269,92.057,22,277.85,252.95454545454547,237.11111111111111,270.1666666666667,114.324555,21.028383,90.989,9,254.11111111111111,252.0,206.6,253.66666666666666,11.0,6.284,Lapped,2024,Singapore Grand Prix
11,PER,Red Bull Racing,13.0,90.624,90.579,,90.579,116.564882,21.187883,92.767,17,264.47058823529414,238.47058823529412,224.0,273.25,108.532631,18.939779,91.598,19,270.4117647058824,246.89473684210526,235.06666666666666,270.0,108.978111,20.740188,91.44,9,284.0,262.0,255.5,254.77777777777777,10.0,4.624,Lapped,2024,Singapore Grand Prix
